created_at,content,interactions,source,sentiment,probas
"Apr 3, 2024 @ 11:07:09.000","@nataliaoliva110 @IvonneTheresaC @Sebas_RM @lumendoz @STaboadaMx @LuisMendozaBJ @AAtaydeR @AleReyesSh @CitlaHM @martibatres @Claudiashein @ASanchezMiranda @DanyAlvarezca ¿Fanáticos?, tienes tergiversado los conceptos.",0,https://twitter.com/FlorSil35160641/status/1775570747794039136,NEG,"{'NEG': 0.7869011759757996, 'NEU': 0.18520145118236542, 'POS': 0.027897413820028305}"
"Apr 3, 2024 @ 11:05:55.000","@IvonneTheresaC @Sebas_RM @lumendoz @STaboadaMx @LuisMendozaBJ @AAtaydeR @AleReyesSh @CitlaHM @martibatres @Claudiashein @ASanchezMiranda @DanyAlvarezca ¿Estado de salud alterado?, qué bobería. Es una señora consciente que está haciendo su trabajo, limpiar la ciudad de basura política. Punto.",0,https://twitter.com/FlorSil35160641/status/1775570437608444331,NEG,"{'NEG': 0.7787757515907288, 'NEU': 0.19047266244888306, 'POS': 0.030751660466194153}"
"Apr 3, 2024 @ 11:03:36.000","TABOADA EL JEFE DEL CÁRTEL INMOBILIARIO DEL PAN Y LADY CHICLES ALIAS LA BOTARGA, SI TUVIÉRAMOS UN SISTEMA JUDICIAL NO CORRUPTO; YA ESTARÍAN HACIENDOLE COMPAÑÍA A LA SECUESTRADORA HERMANA DE LADY CHICLES ALIAS LA BOTARGA",0,https://twitter.com/BuhoInquisidor/status/1775569855845966205,NEG,"{'NEG': 0.8120309710502625, 'NEU': 0.13383366167545319, 'POS': 0.054135315120220184}"
"Apr 3, 2024 @ 11:01:10.000","@c4jimenez @Alc_Iztapalapa @SSC_CDMX @FiscaliaCDMX Hijos de toda su #re puu tiii siiima madre 😡😡😡 pinches rameros
Haaa pero que tal la Sra. @ClaraBrugadaM  dejo al 1000%  la #delincuencia ahí 
Y la muy curra ahora quiere ser #JefadeGobierno 
No me MMn las pelotas... Ojalá @STaboadaMx gane para que ponga orden ahiii.",0,https://twitter.com/Faltoso18/status/1775569241711779898,NEG,"{'NEG': 0.9495018720626831, 'NEU': 0.03934717923402786, 'POS': 0.011150977574288845}"
"Apr 3, 2024 @ 11:01:10.000","@c4jimenez @Alc_Iztapalapa @SSC_CDMX @FiscaliaCDMX Hijos de toda su #re puu tiii siiima madre 😡😡😡 pinches rameros
Haaa pero que tal la Sra. @ClaraBrugadaM  dejo al 1000%  la #delincuencia ahí 
Y la muy curra ahora quiere ser #JefadeGobierno 
No me MMn las pelotas... Ojalá @STaboadaMx gane para que ponga orden ahiii.",0,https://twitter.com/Faltoso18/status/1775569241711779898,NEG,"{'NEG': 0.9495018720626831, 'NEU': 0.03934717923402786, 'POS': 0.011150977574288845}"
"Apr 3, 2024 @ 10:58:27.000",@STaboadaMx @AlcaldiaMHmx @mauriciotabe Ósea como ustedes son los corruptos hijos de perra,0,https://twitter.com/apoliticoprogre/status/1775568556693860819,NEG,"{'NEG': 0.918982744216919, 'NEU': 0.06419067829847336, 'POS': 0.016826508566737175}"
"Apr 3, 2024 @ 10:56:24.000","@IvonneTheresaC @Sebas_RM @lumendoz @STaboadaMx @LuisMendozaBJ @AAtaydeR @AleReyesSh @CitlaHM @martibatres @Claudiashein @ASanchezMiranda @DanyAlvarezca Evidente estado de salud alterado 😂🤣😄🤣😄🫢
Ternuras que no saben que decir cuando se les dan argumentos - solo les queda la descalificación a la persona 
Nefasta persona hay que ser para escribir estos tuits",0,https://twitter.com/PilarCamachoG/status/1775568042614788570,NEG,"{'NEG': 0.8426826000213623, 'NEU': 0.13685262203216553, 'POS': 0.02046470157802105}"
"Apr 3, 2024 @ 10:56:17.000",@4ninouche @STaboadaMx El pan o cualquier partido es responsable? Hicieron la solicitud el mismo día de inicio de campañas. Eres p*ndejo o que?,0,https://twitter.com/UlReyDiNFSNl/status/1775568012369678606,NEG,"{'NEG': 0.957809329032898, 'NEU': 0.03807380422949791, 'POS': 0.004116872325539589}"
"Apr 3, 2024 @ 10:49:57.000","@ClaraBrugadaM @CiroGomezL Osea pinche naca, quieres causar más tráfico? Estas re loca... Vamos con @STaboadaMx",0,https://twitter.com/Pbarke86/status/1775566419654041622,NEG,"{'NEG': 0.9759244322776794, 'NEU': 0.019445117563009262, 'POS': 0.004630413372069597}"
"Apr 3, 2024 @ 10:38:47.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Ah y tambien te explico: el principio basico de que te sigan, es que el que te siga vaya ATRAS de ti, no ADELANTE.

Burro",0,https://twitter.com/azepeda/status/1775563607247352000,NEU,"{'NEG': 0.1816113442182541, 'NEU': 0.733320415019989, 'POS': 0.08506819605827332}"
"Apr 3, 2024 @ 10:37:24.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Yo te lo digo: No puedes manejar y usar el telefono al mismo tiempo, es infracción y está en el Reglamento de Transito. 🤷🏻‍♂️",0,https://twitter.com/azepeda/status/1775563261179531407,NEG,"{'NEG': 0.6368449330329895, 'NEU': 0.3482396900653839, 'POS': 0.014915388077497482}"
"Apr 3, 2024 @ 10:37:24.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Yo te lo digo: No puedes manejar y usar el telefono al mismo tiempo, es infracción y está en el Reglamento de Transito. 🤷🏻‍♂️",0,https://twitter.com/azepeda/status/1775563261179531407,NEG,"{'NEG': 0.6368449330329895, 'NEU': 0.3482396900653839, 'POS': 0.014915388077497482}"
"Apr 3, 2024 @ 10:36:45.000","@luisag_urena @STaboadaMx @ClaraBrugadaM @s Exígele a Tabe, que usa un deportivo público al que solo tienen acceso 40 personas a una alberca semiolimpica que pagan clases de buceo, no hay niños ni personas de la tercera edad, además hay otra alberca abierta que nadie usa. La delegación es un basurero.",0,https://twitter.com/FlorSil35160641/status/1775563097144475797,NEG,"{'NEG': 0.9656197428703308, 'NEU': 0.03043213114142418, 'POS': 0.003948149271309376}"
"Apr 3, 2024 @ 10:36:32.000",@maguifisher @AccionNacional @XochitlGalvez @STaboadaMx @mauriciotabe @MarkoCortes @JorgeRoHe @_ATejeda Mejor voto por quienes los pusieron!,0,https://twitter.com/anrzsa/status/1775563043377942798,NEU,"{'NEG': 0.25240811705589294, 'NEU': 0.6464675664901733, 'POS': 0.10112431645393372}"
"Apr 3, 2024 @ 10:34:52.000",@STaboadaMx @AlcaldiaMHmx @mauriciotabe Como que olvidan que el cartel inmobiliario es lo corrupto entre lo corrupto y sigue en Miguel Hidalgo,0,https://twitter.com/ivancavecanem/status/1775562623414649088,NEG,"{'NEG': 0.9144814610481262, 'NEU': 0.07707316428422928, 'POS': 0.008445416577160358}"
"Apr 3, 2024 @ 10:34:28.000","@Reporte_Indigo ¿¡Por qué no van a la @UNAM_MX al @IPN_MX, a la UAM todos los candidatos a Jefatura de Gobierno y Presidencia @XochitlGalvez, @AlvarezMaynez, @Claudiashein, @STaboadaMx, @ClaraBrugadaM, @Chertorivski!? No sólo a centros privados. No le saquen al parche. Algunos son pumas, también",0,https://twitter.com/ClaudioRDelgado/status/1775562522692661663,NEG,"{'NEG': 0.8039394617080688, 'NEU': 0.16937412321567535, 'POS': 0.02668643556535244}"
"Apr 3, 2024 @ 10:32:44.000","@ClaraBrugadaM, @STaboadaMx @Chertorivski 

A ver, se las pongo muy fácil. 

¿Qué onda con TODOS los baches en la gran mayoría de calles de la CDMX? 

¿Qué proponen para solucionar este problema que pone en riesgo la vida de quienes usamos bicicletas y motocicletas?",0,https://twitter.com/Avion_Espia/status/1775562087504162861,NEG,"{'NEG': 0.9368737936019897, 'NEU': 0.0582965612411499, 'POS': 0.0048296800814569}"
"Apr 3, 2024 @ 10:32:13.000",@polistermx @STaboadaMx @Chertorivski Ni aunque compre a miles de migrantes y bots Taboada va a ganar #SantiagoTajada,0,https://twitter.com/AngelicaRo64591/status/1775561955954291081,NEG,"{'NEG': 0.8481494188308716, 'NEU': 0.1271052360534668, 'POS': 0.024745400995016098}"
"Apr 3, 2024 @ 10:28:54.000",@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Rebasamos y deja de estar de ridículo,0,https://twitter.com/CLINICA_SID/status/1775561121618972882,NEG,"{'NEG': 0.7477248311042786, 'NEU': 0.2170732021331787, 'POS': 0.035201989114284515}"
"Apr 3, 2024 @ 10:28:12.000","@OIncluido @ElizabethRivasC @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Yo he visto cambios, varios han sido buenos y sé que las áreas verdes están súper mal, pero estamos mejor que en la administración pasada.",0,https://twitter.com/Mesthern/status/1775560944338293156,POS,"{'NEG': 0.10456299781799316, 'NEU': 0.4391132891178131, 'POS': 0.4563237130641937}"
"Apr 3, 2024 @ 10:28:12.000","@OIncluido @ElizabethRivasC @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Yo he visto cambios, varios han sido buenos y sé que las áreas verdes están súper mal, pero estamos mejor que en la administración pasada.",0,https://twitter.com/Mesthern/status/1775560944338293156,POS,"{'NEG': 0.10456299781799316, 'NEU': 0.4391132891178131, 'POS': 0.4563237130641937}"
"Apr 3, 2024 @ 10:27:21.000",@Pasquev @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX jajajaja se ve que no conoces a rod,0,https://twitter.com/Cons_guajarda/status/1775560730579697946,NEG,"{'NEG': 0.4973757565021515, 'NEU': 0.4048108756542206, 'POS': 0.09781335294246674}"
"Apr 3, 2024 @ 10:27:21.000",@Pasquev @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX jajajaja se ve que no conoces a rod,0,https://twitter.com/Cons_guajarda/status/1775560730579697946,NEG,"{'NEG': 0.4973757565021515, 'NEU': 0.4048108756542206, 'POS': 0.09781335294246674}"
"Apr 3, 2024 @ 10:27:18.000",@ClaraBrugadaM Ay no #NiUnVotoAMorena2024 #TaboadaJefeDeGobiernoCDMX,0,https://twitter.com/tetesole/status/1775560720899330203,NEU,"{'NEG': 0.4498738646507263, 'NEU': 0.46491381525993347, 'POS': 0.08521238714456558}"
"Apr 3, 2024 @ 10:23:42.000",@LuzAlbarrn1 @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Están Taboada y su equipo,0,https://twitter.com/leoncsm/status/1775559815542026713,NEU,"{'NEG': 0.38218560814857483, 'NEU': 0.5558537244796753, 'POS': 0.06196070462465286}"
"Apr 3, 2024 @ 10:23:23.000",@STaboadaMx @AlcaldiaMHmx @mauriciotabe Este ratero debería de estar en la cárcel y no en campaña #SantiagoTajada,0,https://twitter.com/juanCarTor19/status/1775559733585592755,NEG,"{'NEG': 0.8455345034599304, 'NEU': 0.1313900500535965, 'POS': 0.023075386881828308}"
"Apr 3, 2024 @ 10:20:18.000","@JTONOPEREZ @STaboadaMx @GamoMonte Ya no queremos a mugrena en Xochimilco, estamos hartos de su corrupción de siempre 🤮🤮🤮🤮 disfrútala dónde vives",0,https://twitter.com/JorgeHe27047303/status/1775558957047709725,NEG,"{'NEG': 0.9480851292610168, 'NEU': 0.04517786577343941, 'POS': 0.006737001705914736}"
"Apr 3, 2024 @ 10:16:38.000",@PabloVazC @AlcaldiaMHmx Solo para la foto lo mismo hiciste en @A_VCarranza y no hay ningún detenido por extorsión ningún detenido por asalto ningún detenido por el CO eso sí chingo de ambulantes @evelyn_parraA @julioc_moreno y no me digas que no sabías #YaSeVan #ElCambioViene @XochitlGalvez @STaboadaMx,0,https://twitter.com/chucho_camarena/status/1775558034292445630,NEG,"{'NEG': 0.8438396453857422, 'NEU': 0.13953126966953278, 'POS': 0.01662907376885414}"
"Apr 3, 2024 @ 10:16:38.000",@PabloVazC @AlcaldiaMHmx Solo para la foto lo mismo hiciste en @A_VCarranza y no hay ningún detenido por extorsión ningún detenido por asalto ningún detenido por el CO eso sí chingo de ambulantes @evelyn_parraA @julioc_moreno y no me digas que no sabías #YaSeVan #ElCambioViene @XochitlGalvez @STaboadaMx,0,https://twitter.com/chucho_camarena/status/1775558034292445630,NEG,"{'NEG': 0.8438396453857422, 'NEU': 0.13953126966953278, 'POS': 0.01662907376885414}"
"Apr 3, 2024 @ 10:15:58.000","@MARYTERYTA @STaboadaMx @JCarlosAngeles @GamoMonte En Xochimilco ganó la reelección lacostra por la compra de votos de mugrena,yo vivía a cuadra y media de las oficinas de mugrena y el lunes siguiente de la elección había 2 filas que salían de ahí,estuvieron desde temprano y parte de la noche,pase varias veces y las no disminuian",0,https://twitter.com/JorgeHe27047303/status/1775557865572302966,NEG,"{'NEG': 0.48965123295783997, 'NEU': 0.4659484326839447, 'POS': 0.04440030828118324}"
"Apr 3, 2024 @ 10:07:39.000","Soy de #Xochimilco , mi familia y yo tenemos varios negocios aquí. Si @STaboadaMx  llegara a ganar...

Cierro mis negocios porque ya se lo que sigue...

Drogas, cobro de piso y secuestros tal como sucede en #Guanajuato 

Actualmente vivimos muy tranquilos... https://t.co/1Nn0dt0yEY",0,https://twitter.com/Gabrielggarc/status/1775555773852188945,NEU,"{'NEG': 0.26285967230796814, 'NEU': 0.6472977995872498, 'POS': 0.08984255790710449}"
"Apr 3, 2024 @ 10:06:38.000","@AlexBaks82 Votaron por @STaboadaMx en la Benito Juárez, todo puede ser.",0,https://twitter.com/davalos96938312/status/1775555516598489414,NEU,"{'NEG': 0.16609977185726166, 'NEU': 0.7775750756263733, 'POS': 0.05632517486810684}"
"Apr 3, 2024 @ 10:06:06.000","@ElizabethRivasC @Mesthern @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Déjense de mmdas las dos,tu Elizabet te la pasabas quejando de todo hoy el Pan  se quiere repartir todo con el PRI así lo dijo si dirigente marko está cascajo de alcaldesa que hizo? infraestructura,obra pública no hizo nada ni lo más básico como la limpieza y reforestación Nada! https://t.co/JHyIAEwClq",0,https://twitter.com/OIncluido/status/1775555382770847985,NEG,"{'NEG': 0.966001570224762, 'NEU': 0.02864745818078518, 'POS': 0.005350944586098194}"
"Apr 3, 2024 @ 09:55:53.000","@lumendoz @carlosalazraki @ClaraBrugadaM @TuAlcaldiaGAM @STaboadaMx Jajajajajajajajajaja.
#ClaramenteIneptaYCorrupta",0,https://twitter.com/RamonE_Aviles/status/1775552813788954894,NEG,"{'NEG': 0.8811900019645691, 'NEU': 0.10537286847829819, 'POS': 0.013437164016067982}"
"Apr 3, 2024 @ 09:53:04.000","Háganle esa pregunta a @STaboadaMx busca un hueso mayor pero no pudo con la alcaldía 🙄🙄🙄🙄 
¿Hay agua contaminada en la alcaldía Benito Juárez? https://t.co/6NQxQjEL5b",0,https://twitter.com/BubbliMotita/status/1775552105769529508,NEG,"{'NEG': 0.8067799210548401, 'NEU': 0.1849939078092575, 'POS': 0.00822623074054718}"
"Apr 3, 2024 @ 09:50:18.000",@STaboadaMx @GamoMonte Aquí en Xochimilco no vengas a vender tus ideas infames de violencia. Tenemos varios negocios y nunca le hemos pagado a nadie por derecho de piso. Somos gente con cultura y tradiciones. https://t.co/NN20fohk6Q,0,https://twitter.com/Gabrielggarc/status/1775551409469243692,NEG,"{'NEG': 0.6573450565338135, 'NEU': 0.2839341163635254, 'POS': 0.058720801025629044}"
"Apr 3, 2024 @ 09:49:13.000",@RiosAnaMa @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX @AccionNacional Me dan tanta risa estos chairos y eso que no soy panista. 😂😂😂,0,https://twitter.com/angel_sago/status/1775551133630472268,NEG,"{'NEG': 0.6363242864608765, 'NEU': 0.29937851428985596, 'POS': 0.064297154545784}"
"Apr 3, 2024 @ 09:49:13.000",@RiosAnaMa @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX @AccionNacional Me dan tanta risa estos chairos y eso que no soy panista. 😂😂😂,0,https://twitter.com/angel_sago/status/1775551133630472268,NEG,"{'NEG': 0.6363242864608765, 'NEU': 0.29937851428985596, 'POS': 0.064297154545784}"
"Apr 3, 2024 @ 09:44:35.000","@STaboadaMx Criticar que las albercas de Iztapalapa no tienen agua es clasismo?  No se preocupen, no sean clasistas y sigan nadando en aire…",0,https://twitter.com/DiegBallesteros/status/1775549971284320554,NEG,"{'NEG': 0.9073601365089417, 'NEU': 0.08382125198841095, 'POS': 0.008818614296615124}"
"Apr 3, 2024 @ 09:41:50.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Usar el teléfono mientras se conduce es motivo de multa, ojo ahí @OVIALCDMX @UCS_GCDMX",0,https://twitter.com/Suki_Moran/status/1775549279366435253,NEG,"{'NEG': 0.7181082367897034, 'NEU': 0.25710898637771606, 'POS': 0.024782776832580566}"
"Apr 3, 2024 @ 09:41:50.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Usar el teléfono mientras se conduce es motivo de multa, ojo ahí @OVIALCDMX @UCS_GCDMX",0,https://twitter.com/Suki_Moran/status/1775549279366435253,NEG,"{'NEG': 0.7181082367897034, 'NEU': 0.25710898637771606, 'POS': 0.024782776832580566}"
"Apr 3, 2024 @ 09:37:52.000","@STaboadaMx @GamoMonte La mayoría de los que estuvieron allí no eran de Xochimilco.

Yo estuve allí.

Primero vas a la cárcel antes de volver a tener un cargo público. 

Aquí no hay cobro de piso, ni mucho menos inseguridad. Vivimos muy tranquilos.",0,https://twitter.com/Gabrielggarc/status/1775548280019284315,NEU,"{'NEG': 0.07235999405384064, 'NEU': 0.6747328042984009, 'POS': 0.2529072165489197}"
"Apr 3, 2024 @ 09:36:47.000","@polistermx @STaboadaMx @Chertorivski 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
Simónnnnnnnn",0,https://twitter.com/Truckzo50Victor/status/1775548004604285065,NEU,"{'NEG': 0.1854727864265442, 'NEU': 0.7314703464508057, 'POS': 0.08305685222148895}"
"Apr 3, 2024 @ 09:31:51.000",@STaboadaMx Tú hace varios millones que robaste dejaste la clase media y Benito Juárez lo sabe y tu mismo partido te señaló,0,https://twitter.com/JorgeGallegosII/status/1775546766978330970,NEG,"{'NEG': 0.9094187021255493, 'NEU': 0.07062575966119766, 'POS': 0.01995554193854332}"
"Apr 3, 2024 @ 09:15:41.000",@RiosAnaMa @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX @AccionNacional No sabía que se les cayó una escuela con niños adentro ni que se les cayó una línea de metro con vagones llenos de personas.,0,https://twitter.com/ClaraEmbriagada/status/1775542697899577711,NEG,"{'NEG': 0.7480610609054565, 'NEU': 0.21917465329170227, 'POS': 0.032764241099357605}"
"Apr 3, 2024 @ 09:15:41.000",@RiosAnaMa @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX @AccionNacional No sabía que se les cayó una escuela con niños adentro ni que se les cayó una línea de metro con vagones llenos de personas.,0,https://twitter.com/ClaraEmbriagada/status/1775542697899577711,NEG,"{'NEG': 0.7480610609054565, 'NEU': 0.21917465329170227, 'POS': 0.032764241099357605}"
"Apr 3, 2024 @ 09:13:30.000",@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Att. Un pndj0 que su perfil lo pone en ingles para sentirse un poquito importante,0,https://twitter.com/NeganestuPadre/status/1775542147669766318,NEG,"{'NEG': 0.8547955751419067, 'NEU': 0.1324206441640854, 'POS': 0.012783844023942947}"
"Apr 3, 2024 @ 09:13:30.000",@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Att. Un pndj0 que su perfil lo pone en ingles para sentirse un poquito importante,0,https://twitter.com/NeganestuPadre/status/1775542147669766318,NEG,"{'NEG': 0.8547955751419067, 'NEU': 0.1324206441640854, 'POS': 0.012783844023942947}"
"Apr 3, 2024 @ 09:12:19.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Esto quiere decir que eres poderoso y Taboada y sus delincuentes te tienen miedo, te quieren amedrentar y que dejes tu gran lucha. Todo nuestro apoyo a este ciudadano ejemplar y valiente. Todos contra los delincuentes de Santiago Taboada",0,https://twitter.com/RamsesMendezDa/status/1775541849559629911,NEG,"{'NEG': 0.9063260555267334, 'NEU': 0.07494466006755829, 'POS': 0.0187293142080307}"
"Apr 3, 2024 @ 09:12:19.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Esto quiere decir que eres poderoso y Taboada y sus delincuentes te tienen miedo, te quieren amedrentar y que dejes tu gran lucha. Todo nuestro apoyo a este ciudadano ejemplar y valiente. Todos contra los delincuentes de Santiago Taboada",0,https://twitter.com/RamsesMendezDa/status/1775541849559629911,NEG,"{'NEG': 0.9063260555267334, 'NEU': 0.07494466006755829, 'POS': 0.0187293142080307}"
"Apr 3, 2024 @ 09:11:14.000","@Mzavalagc @mauriciotabe @STaboadaMx Ni alli ganaran, el pueblo no quiere nada que venga de ustedes, negociantes ,truequemoches, hipócritas y corruptos, ademas de traidores a la patria y al pueblo.",0,https://twitter.com/ClementeTinoco/status/1775541578385244224,NEG,"{'NEG': 0.9454113841056824, 'NEU': 0.04353715106844902, 'POS': 0.011051438748836517}"
"Apr 3, 2024 @ 09:08:29.000",@chematierra @BJAlcaldia @SacmexCDMX @SGIRPC_CDMX Hay que ver qué hizo @STaboadaMx en la Benito Juárez..... porque ahí no dicen nada!!!,0,https://twitter.com/Margari23616833/status/1775540883523248246,NEG,"{'NEG': 0.8408607840538025, 'NEU': 0.143328458070755, 'POS': 0.015810752287507057}"
"Apr 3, 2024 @ 09:08:29.000",@chematierra @BJAlcaldia @SacmexCDMX @SGIRPC_CDMX Hay que ver qué hizo @STaboadaMx en la Benito Juárez..... porque ahí no dicen nada!!!,0,https://twitter.com/Margari23616833/status/1775540883523248246,NEG,"{'NEG': 0.8408607840538025, 'NEU': 0.143328458070755, 'POS': 0.015810752287507057}"
"Apr 3, 2024 @ 09:07:44.000","Y esto?? Seguramente es culpa de Calderón no??

O de Xóchitl?? O de Taboada??

Morena, el verdugo de México!!",0,https://twitter.com/lic_geo/status/1775540694255296901,NEG,"{'NEG': 0.9510377049446106, 'NEU': 0.04160712659358978, 'POS': 0.0073552122339606285}"
"Apr 3, 2024 @ 09:07:36.000",@TaniaOrVe @STaboadaMx @LuisMendozaBJ Pero recuerda que todo es culpa de los perros jajaja,0,https://twitter.com/dadkom14/status/1775540663758565708,NEU,"{'NEG': 0.24077008664608002, 'NEU': 0.6853108406066895, 'POS': 0.07391902804374695}"
"Apr 3, 2024 @ 09:03:02.000","@c4jimenez @BJAlcaldia @SSC_CDMX @BlindarBJ Aquí dices, en la santísima, segurisima Benito Juárez!? Ahí donde está el que te paga, Taboada!",0,https://twitter.com/Ju4n1702/status/1775539514338910632,NEG,"{'NEG': 0.9116148948669434, 'NEU': 0.07828888297080994, 'POS': 0.010096287354826927}"
"Apr 3, 2024 @ 09:01:29.000","@STaboadaMx @GamoMonte Imagínate rata perdón taguado aguantamos a tus partidos PRI.PAN mas de treinta años
Tu crees que lo que uds robaron no estamos cansadisimos
A huevo pero al FIN YA SE LOS LLEVO LA CHINGADA Y A TI TAMBIEN TE VA A LLEVAR LA CHINGADA Y A LLORAR PORQUE MORENA TE VA A CHINGAR",0,https://twitter.com/gustraguito53/status/1775539122372825405,NEG,"{'NEG': 0.9756195545196533, 'NEU': 0.01881139725446701, 'POS': 0.005569033790379763}"
"Apr 3, 2024 @ 08:59:49.000","@Inteligente001 @XochitlGalvez @edelamadrid @ildefonsogv @marianagc @DesireeNavarro @maxcortazarl @DeniseMeadeG @PArsof @OscarAthie @STaboadaMx Una pregunta, ¿es legal los spots del partido verde que aluden a los programas sociales?",0,https://twitter.com/allarishari/status/1775538702736871916,NEG,"{'NEG': 0.4863179326057434, 'NEU': 0.47923558950424194, 'POS': 0.03444649651646614}"
"Apr 3, 2024 @ 08:49:04.000",@Cons_guajarda @Pr0gr4m4d0r_MEX @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX No se hagan p*******,0,https://twitter.com/NanoDante6/status/1775535998383907002,NEG,"{'NEG': 0.5197669267654419, 'NEU': 0.396531343460083, 'POS': 0.08370169252157211}"
"Apr 3, 2024 @ 08:49:02.000","@ClaraBrugadaM @catymonreal_ Tanto Claudia como Clara no traen ese carisma que necesitan los mex

Las oratorias acartonadas  de esas candidatas son frías y Falsas, 

No traen impacto social y no penetran en las emociones de los mex

@XochitlGalvez y @STaboadaMx traen el carisma en su ADN e impacto social https://t.co/94fwYoGNES",0,https://twitter.com/BlasVazquez19/status/1775535989173391762,NEG,"{'NEG': 0.9578579664230347, 'NEU': 0.03612908720970154, 'POS': 0.006012855097651482}"
"Apr 3, 2024 @ 08:46:32.000",@polistermx @STaboadaMx @Chertorivski Aja.. porque mienten? Pierden toda credibilidad.,0,https://twitter.com/Eri637/status/1775535360598221119,NEG,"{'NEG': 0.9185643792152405, 'NEU': 0.07305397838354111, 'POS': 0.008381628431379795}"
"Apr 3, 2024 @ 08:34:19.000","@RaulParedesP @vromog @mauriciotabe @BlindarMH @MiguelTorrucoG @catrina_nortena @RedAMLOmx @RiosAnaMa @elgatopolitico_ @molotovmx Tabe y Taboada son delincuentes, la Escandón al igual que las alcaldías NARCO PANISTAS está infundadas de carteles con sus nombres y en la noche quitan las de Morena. Son ratas no hicieron nada en la Escandon más que pintar el mercado y robarse el presupuesto.",0,https://twitter.com/GraceSusaa/status/1775532287133614529,NEG,"{'NEG': 0.9589239358901978, 'NEU': 0.03411910682916641, 'POS': 0.006956979166716337}"
"Apr 3, 2024 @ 08:25:08.000",@polistermx @STaboadaMx @Chertorivski Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja Jajajajaja,0,https://twitter.com/Ciudadano2022/status/1775529973824008269,NEU,"{'NEG': 0.08083746582269669, 'NEU': 0.5284712314605713, 'POS': 0.390691339969635}"
"Apr 3, 2024 @ 08:23:19.000",Sin miedo cuando vas a denunciar a Taboada y al exgobernador de Morelos no que no te temblaría la mano mentirosa pero cuando se tratan de tus allegados finges demencia,0,https://twitter.com/lechonprime/status/1775529517412442175,NEG,"{'NEG': 0.9537459015846252, 'NEU': 0.03481743112206459, 'POS': 0.011436739936470985}"
"Apr 3, 2024 @ 08:20:02.000","@SocCivilMx @STaboadaMx Para personas malas las del PRI y pan.
Su candidata Xochitl Gálvez Ruiz con nexos con los secuestradores.
La casa Roja.
De dónde saco los 1600 millones de pesos.
Eso sí es gente mala
Cabeza de vaca integrante de un cartel del narco.
Ricardo Anaya un prófugo por desvío de dinero",0,https://twitter.com/Dannajustdannao/status/1775528691230986688,NEG,"{'NEG': 0.9756448268890381, 'NEU': 0.018822766840457916, 'POS': 0.005532416515052319}"
"Apr 3, 2024 @ 08:19:58.000",@Mzavalagc @mauriciotabe @STaboadaMx Este 2 de junio todos con MORENA.,0,https://twitter.com/CandyCa85221949/status/1775528675456471435,NEU,"{'NEG': 0.18412961065769196, 'NEU': 0.5539577603340149, 'POS': 0.2619127035140991}"
